,DateRep,day,month,year,Cases,Deaths,Countries.and.territories,geoId,countryterritoryCode,popData2018,t
2356,02/02/2020,2,2,2020,0,0,Finland,FI,FIN,5518050,2020.08743169399
2355,03/02/2020,3,2,2020,0,0,Finland,FI,FIN,5518050,2020.09016393443
2354,04/02/2020,4,2,2020,0,0,Finland,FI,FIN,5518050,2020.09289617486
2353,05/02/2020,5,2,2020,0,0,Finland,FI,FIN,5518050,2020.0956284153
2352,06/02/2020,6,2,2020,0,0,Finland,FI,FIN,5518050,2020.09836065574
2351,07/02/2020,7,2,2020,0,0,Finland,FI,FIN,5518050,2020.10109289617
2350,08/02/2020,8,2,2020,0,0,Finland,FI,FIN,5518050,2020.10382513661
2349,09/02/2020,9,2,2020,0,0,Finland,FI,FIN,5518050,2020.10655737705
2348,10/02/2020,10,2,2020,0,0,Finland,FI,FIN,5518050,2020.10928961749
2347,11/02/2020,11,2,2020,0,0,Finland,FI,FIN,5518050,2020.11202185792
2346,12/02/2020,12,2,2020,0,0,Finland,FI,FIN,5518050,2020.11475409836
2345,13/02/2020,13,2,2020,0,0,Finland,FI,FIN,5518050,2020.1174863388
2344,14/02/2020,14,2,2020,0,0,Finland,FI,FIN,5518050,2020.12021857923
2343,15/02/2020,15,2,2020,0,0,Finland,FI,FIN,5518050,2020.12295081967
2342,16/02/2020,16,2,2020,0,0,Finland,FI,FIN,5518050,2020.12568306011
2341,17/02/2020,17,2,2020,0,0,Finland,FI,FIN,5518050,2020.12841530055
2340,18/02/2020,18,2,2020,0,0,Finland,FI,FIN,5518050,2020.13114754098
2339,19/02/2020,19,2,2020,0,0,Finland,FI,FIN,5518050,2020.13387978142
2338,20/02/2020,20,2,2020,0,0,Finland,FI,FIN,5518050,2020.13661202186
2337,21/02/2020,21,2,2020,0,0,Finland,FI,FIN,5518050,2020.1393442623
2336,22/02/2020,22,2,2020,0,0,Finland,FI,FIN,5518050,2020.14207650273
2335,23/02/2020,23,2,2020,0,0,Finland,FI,FIN,5518050,2020.14480874317
2334,24/02/2020,24,2,2020,0,0,Finland,FI,FIN,5518050,2020.14754098361
2333,25/02/2020,25,2,2020,0,0,Finland,FI,FIN,5518050,2020.15027322404
2332,26/02/2020,26,2,2020,0,0,Finland,FI,FIN,5518050,2020.15300546448
2331,27/02/2020,27,2,2020,1,0,Finland,FI,FIN,5518050,2020.15573770492
2330,28/02/2020,28,2,2020,0,0,Finland,FI,FIN,5518050,2020.15846994536
2329,29/02/2020,29,2,2020,1,0,Finland,FI,FIN,5518050,2020.16120218579
2328,01/03/2020,1,3,2020,0,0,Finland,FI,FIN,5518050,2020.16393442623
2327,02/03/2020,2,3,2020,3,0,Finland,FI,FIN,5518050,2020.16666666667
2326,04/03/2020,4,3,2020,1,0,Finland,FI,FIN,5518050,2020.17213114754
2325,06/03/2020,6,3,2020,5,0,Finland,FI,FIN,5518050,2020.17759562842
2324,07/03/2020,7,3,2020,7,0,Finland,FI,FIN,5518050,2020.18032786885
2323,09/03/2020,9,3,2020,11,0,Finland,FI,FIN,5518050,2020.18579234973
2322,10/03/2020,10,3,2020,10,0,Finland,FI,FIN,5518050,2020.18852459016
2321,12/03/2020,12,3,2020,19,0,Finland,FI,FIN,5518050,2020.19398907104
2320,13/03/2020,13,3,2020,96,0,Finland,FI,FIN,5518050,2020.19672131148
2319,15/03/2020,15,3,2020,55,0,Finland,FI,FIN,5518050,2020.20218579235
2318,16/03/2020,16,3,2020,57,0,Finland,FI,FIN,5518050,2020.20491803279
2317,17/03/2020,17,3,2020,5,0,Finland,FI,FIN,5518050,2020.20765027322
2316,18/03/2020,18,3,2020,47,0,Finland,FI,FIN,5518050,2020.21038251366
2315,19/03/2020,19,3,2020,50,0,Finland,FI,FIN,5518050,2020.2131147541
2314,20/03/2020,20,3,2020,31,0,Finland,FI,FIN,5518050,2020.21584699454
2313,21/03/2020,21,3,2020,50,0,Finland,FI,FIN,5518050,2020.21857923497
2312,22/03/2020,22,3,2020,71,1,Finland,FI,FIN,5518050,2020.22131147541
2311,23/03/2020,23,3,2020,105,0,Finland,FI,FIN,5518050,2020.22404371585
2310,24/03/2020,24,3,2020,74,0,Finland,FI,FIN,5518050,2020.22677595628
2309,25/03/2020,25,3,2020,92,0,Finland,FI,FIN,5518050,2020.22950819672
2308,26/03/2020,26,3,2020,88,2,Finland,FI,FIN,5518050,2020.23224043716
2307,27/03/2020,27,3,2020,78,1,Finland,FI,FIN,5518050,2020.2349726776
2306,28/03/2020,28,3,2020,67,3,Finland,FI,FIN,5518050,2020.23770491803
2478,31/12/2019,31,12,2019,0,0,France,FR,FRA,66987244,2019.99726027397
2477,01/01/2020,1,1,2020,0,0,France,FR,FRA,66987244,2020
2476,02/01/2020,2,1,2020,0,0,France,FR,FRA,66987244,2020.00273224044
2475,03/01/2020,3,1,2020,0,0,France,FR,FRA,66987244,2020.00546448087
2474,04/01/2020,4,1,2020,0,0,France,FR,FRA,66987244,2020.00819672131
2473,05/01/2020,5,1,2020,0,0,France,FR,FRA,66987244,2020.01092896175
2472,06/01/2020,6,1,2020,0,0,France,FR,FRA,66987244,2020.01366120219
2471,07/01/2020,7,1,2020,0,0,France,FR,FRA,66987244,2020.01639344262
2470,08/01/2020,8,1,2020,0,0,France,FR,FRA,66987244,2020.01912568306
2469,09/01/2020,9,1,2020,0,0,France,FR,FRA,66987244,2020.0218579235
2468,10/01/2020,10,1,2020,0,0,France,FR,FRA,66987244,2020.02459016393
2467,11/01/2020,11,1,2020,0,0,France,FR,FRA,66987244,2020.02732240437
2466,12/01/2020,12,1,2020,0,0,France,FR,FRA,66987244,2020.03005464481
2465,13/01/2020,13,1,2020,0,0,France,FR,FRA,66987244,2020.03278688525
2464,14/01/2020,14,1,2020,0,0,France,FR,FRA,66987244,2020.03551912568
2463,15/01/2020,15,1,2020,0,0,France,FR,FRA,66987244,2020.03825136612
2462,16/01/2020,16,1,2020,0,0,France,FR,FRA,66987244,2020.04098360656
2461,17/01/2020,17,1,2020,0,0,France,FR,FRA,66987244,2020.04371584699
2460,18/01/2020,18,1,2020,0,0,France,FR,FRA,66987244,2020.04644808743
2459,19/01/2020,19,1,2020,0,0,France,FR,FRA,66987244,2020.04918032787
2458,20/01/2020,20,1,2020,0,0,France,FR,FRA,66987244,2020.05191256831
2457,21/01/2020,21,1,2020,0,0,France,FR,FRA,66987244,2020.05464480874
2456,22/01/2020,22,1,2020,0,0,France,FR,FRA,66987244,2020.05737704918
2455,23/01/2020,23,1,2020,0,0,France,FR,FRA,66987244,2020.06010928962
2454,24/01/2020,24,1,2020,0,0,France,FR,FRA,66987244,2020.06284153005
2453,25/01/2020,25,1,2020,3,0,France,FR,FRA,66987244,2020.06557377049
2452,26/01/2020,26,1,2020,0,0,France,FR,FRA,66987244,2020.06830601093
2451,27/01/2020,27,1,2020,0,0,France,FR,FRA,66987244,2020.07103825137
2450,28/01/2020,28,1,2020,0,0,France,FR,FRA,66987244,2020.0737704918
2449,29/01/2020,29,1,2020,1,0,France,FR,FRA,66987244,2020.07650273224
2448,30/01/2020,30,1,2020,1,0,France,FR,FRA,66987244,2020.07923497268
2447,31/01/2020,31,1,2020,1,0,France,FR,FRA,66987244,2020.08196721311
2446,01/02/2020,1,2,2020,0,0,France,FR,FRA,66987244,2020.08469945355
2445,02/02/2020,2,2,2020,0,0,France,FR,FRA,66987244,2020.08743169399
2444,03/02/2020,3,2,2020,0,0,France,FR,FRA,66987244,2020.09016393443
2443,04/02/2020,4,2,2020,0,0,France,FR,FRA,66987244,2020.09289617486
2442,05/02/2020,5,2,2020,0,0,France,FR,FRA,66987244,2020.0956284153
2441,06/02/2020,6,2,2020,0,0,France,FR,FRA,66987244,2020.09836065574
2440,07/02/2020,7,2,2020,0,0,France,FR,FRA,66987244,2020.10109289617
2439,08/02/2020,8,2,2020,5,0,France,FR,FRA,66987244,2020.10382513661
2438,09/02/2020,9,2,2020,0,0,France,FR,FRA,66987244,2020.10655737705
2437,10/02/2020,10,2,2020,0,0,France,FR,FRA,66987244,2020.10928961749
2436,11/02/2020,11,2,2020,0,0,France,FR,FRA,66987244,2020.11202185792
2435,12/02/2020,12,2,2020,0,0,France,FR,FRA,66987244,2020.11475409836
2434,13/02/2020,13,2,2020,0,0,France,FR,FRA,66987244,2020.1174863388
2433,14/02/2020,14,2,2020,0,0,France,FR,FRA,66987244,2020.12021857923
2432,15/02/2020,15,2,2020,0,1,France,FR,FRA,66987244,2020.12295081967
2431,16/02/2020,16,2,2020,0,0,France,FR,FRA,66987244,2020.12568306011
2430,17/02/2020,17,2,2020,1,0,France,FR,FRA,66987244,2020.12841530055
2429,18/02/2020,18,2,2020,0,0,France,FR,FRA,66987244,2020.13114754098
2428,19/02/2020,19,2,2020,0,0,France,FR,FRA,66987244,2020.13387978142
2427,20/02/2020,20,2,2020,0,0,France,FR,FRA,66987244,2020.13661202186
2426,21/02/2020,21,2,2020,0,0,France,FR,FRA,66987244,2020.1393442623
2425,22/02/2020,22,2,2020,0,0,France,FR,FRA,66987244,2020.14207650273
2424,23/02/2020,23,2,2020,0,0,France,FR,FRA,66987244,2020.14480874317
2423,24/02/2020,24,2,2020,0,0,France,FR,FRA,66987244,2020.14754098361
2422,25/02/2020,25,2,2020,0,0,France,FR,FRA,66987244,2020.15027322404
2421,26/02/2020,26,2,2020,2,0,France,FR,FRA,66987244,2020.15300546448
2420,27/02/2020,27,2,2020,3,1,France,FR,FRA,66987244,2020.15573770492
2419,28/02/2020,28,2,2020,21,0,France,FR,FRA,66987244,2020.15846994536
2418,29/02/2020,29,2,2020,19,0,France,FR,FRA,66987244,2020.16120218579
2417,01/03/2020,1,3,2020,43,0,France,FR,FRA,66987244,2020.16393442623
2416,02/03/2020,2,3,2020,30,0,France,FR,FRA,66987244,2020.16666666667
2415,03/03/2020,3,3,2020,48,1,France,FR,FRA,66987244,2020.1693989071
2414,04/03/2020,4,3,2020,34,1,France,FR,FRA,66987244,2020.17213114754
2413,05/03/2020,5,3,2020,73,0,France,FR,FRA,66987244,2020.17486338798
2412,06/03/2020,6,3,2020,138,3,France,FR,FRA,66987244,2020.17759562842
2411,07/03/2020,7,3,2020,190,2,France,FR,FRA,66987244,2020.18032786885
2410,08/03/2020,8,3,2020,103,1,France,FR,FRA,66987244,2020.18306010929
2409,09/03/2020,9,3,2020,410,9,France,FR,FRA,66987244,2020.18579234973
2408,10/03/2020,10,3,2020,286,11,France,FR,FRA,66987244,2020.18852459016
2407,11/03/2020,11,3,2020,372,3,France,FR,FRA,66987244,2020.1912568306
2406,12/03/2020,12,3,2020,497,15,France,FR,FRA,66987244,2020.19398907104
2405,13/03/2020,13,3,2020,595,13,France,FR,FRA,66987244,2020.19672131148
2404,14/03/2020,14,3,2020,785,18,France,FR,FRA,66987244,2020.19945355191
2403,15/03/2020,15,3,2020,838,12,France,FR,FRA,66987244,2020.20218579235
2402,16/03/2020,16,3,2020,924,36,France,FR,FRA,66987244,2020.20491803279
2401,17/03/2020,17,3,2020,1210,21,France,FR,FRA,66987244,2020.20765027322
2400,18/03/2020,18,3,2020,1097,27,France,FR,FRA,66987244,2020.21038251366
2399,19/03/2020,19,3,2020,1404,69,France,FR,FRA,66987244,2020.2131147541
2398,20/03/2020,20,3,2020,1861,128,France,FR,FRA,66987244,2020.21584699454
2397,21/03/2020,21,3,2020,1617,78,France,FR,FRA,66987244,2020.21857923497
2396,22/03/2020,22,3,2020,1847,112,France,FR,FRA,66987244,2020.22131147541
2395,23/03/2020,23,3,2020,1559,112,France,FR,FRA,66987244,2020.22404371585
2394,24/03/2020,24,3,2020,3838,186,France,FR,FRA,66987244,2020.22677595628
2393,25/03/2020,25,3,2020,2446,240,France,FR,FRA,66987244,2020.22950819672
2392,26/03/2020,26,3,2020,2931,231,France,FR,FRA,66987244,2020.23224043716
2391,27/03/2020,27,3,2020,3922,365,France,FR,FRA,66987244,2020.2349726776
2390,28/03/2020,28,3,2020,3809,299,France,FR,FRA,66987244,2020.23770491803
2488,19/03/2020,19,3,2020,3,0,French_Polynesia,PF,PYF,277679,2020.2131147541
2487,20/03/2020,20,3,2020,0,0,French_Polynesia,PF,PYF,277679,2020.21584699454
2486,21/03/2020,21,3,2020,12,0,French_Polynesia,PF,PYF,277679,2020.21857923497
2485,22/03/2020,22,3,2020,2,0,French_Polynesia,PF,PYF,277679,2020.22131147541
2484,23/03/2020,23,3,2020,1,0,French_Polynesia,PF,PYF,277679,2020.22404371585
2483,24/03/2020,24,3,2020,5,0,French_Polynesia,PF,PYF,277679,2020.22677595628
2482,25/03/2020,25,3,2020,2,0,French_Polynesia,PF,PYF,277679,2020.22950819672
2481,26/03/2020,26,3,2020,0,0,French_Polynesia,PF,PYF,277679,2020.23224043716
2480,27/03/2020,27,3,2020,5,0,French_Polynesia,PF,PYF,277679,2020.2349726776
2479,28/03/2020,28,3,2020,0,0,French_Polynesia,PF,PYF,277679,2020.23770491803
2503,13/03/2020,13,3,2020,1,0,Gabon,GA,GAB,2119275,2020.19672131148
2502,15/03/2020,15,3,2020,0,0,Gabon,GA,GAB,2119275,2020.20218579235
2501,16/03/2020,16,3,2020,0,0,Gabon,GA,GAB,2119275,2020.20491803279
2500,17/03/2020,17,3,2020,0,0,Gabon,GA,GAB,2119275,2020.20765027322
2499,18/03/2020,18,3,2020,0,0,Gabon,GA,GAB,2119275,2020.21038251366
2498,19/03/2020,19,3,2020,2,0,Gabon,GA,GAB,2119275,2020.2131147541
2497,20/03/2020,20,3,2020,0,0,Gabon,GA,GAB,2119275,2020.21584699454
2496,21/03/2020,21,3,2020,0,1,Gabon,GA,GAB,2119275,2020.21857923497
2495,22/03/2020,22,3,2020,0,0,Gabon,GA,GAB,2119275,2020.22131147541
2494,23/03/2020,23,3,2020,3,0,Gabon,GA,GAB,2119275,2020.22404371585
2493,24/03/2020,24,3,2020,0,0,Gabon,GA,GAB,2119275,2020.22677595628
2492,25/03/2020,25,3,2020,0,0,Gabon,GA,GAB,2119275,2020.22950819672
2491,26/03/2020,26,3,2020,0,0,Gabon,GA,GAB,2119275,2020.23224043716
2490,27/03/2020,27,3,2020,1,0,Gabon,GA,GAB,2119275,2020.2349726776
2489,28/03/2020,28,3,2020,0,0,Gabon,GA,GAB,2119275,2020.23770491803
2514,18/03/2020,18,3,2020,1,0,Gambia,GM,GMB,2280102,2020.21038251366
2513,19/03/2020,19,3,2020,0,0,Gambia,GM,GMB,2280102,2020.2131147541
2512,20/03/2020,20,3,2020,0,0,Gambia,GM,GMB,2280102,2020.21584699454
2511,21/03/2020,21,3,2020,0,0,Gambia,GM,GMB,2280102,2020.21857923497
2510,22/03/2020,22,3,2020,0,0,Gambia,GM,GMB,2280102,2020.22131147541
2509,23/03/2020,23,3,2020,0,0,Gambia,GM,GMB,2280102,2020.22404371585
2508,24/03/2020,24,3,2020,1,1,Gambia,GM,GMB,2280102,2020.22677595628
2507,25/03/2020,25,3,2020,1,0,Gambia,GM,GMB,2280102,2020.22950819672
2506,26/03/2020,26,3,2020,0,0,Gambia,GM,GMB,2280102,2020.23224043716
2505,27/03/2020,27,3,2020,0,0,Gambia,GM,GMB,2280102,2020.2349726776
2504,28/03/2020,28,3,2020,0,0,Gambia,GM,GMB,2280102,2020.23770491803
2600,31/12/2019,31,12,2019,0,0,Georgia,GE,GEO,3731000,2019.99726027397
2599,01/01/2020,1,1,2020,0,0,Georgia,GE,GEO,3731000,2020
2598,02/01/2020,2,1,2020,0,0,Georgia,GE,GEO,3731000,2020.00273224044
2597,03/01/2020,3,1,2020,0,0,Georgia,GE,GEO,3731000,2020.00546448087
2596,04/01/2020,4,1,2020,0,0,Georgia,GE,GEO,3731000,2020.00819672131
2595,05/01/2020,5,1,2020,0,0,Georgia,GE,GEO,3731000,2020.01092896175
2594,06/01/2020,6,1,2020,0,0,Georgia,GE,GEO,3731000,2020.01366120219
2593,07/01/2020,7,1,2020,0,0,Georgia,GE,GEO,3731000,2020.01639344262
2592,08/01/2020,8,1,2020,0,0,Georgia,GE,GEO,3731000,2020.01912568306
2591,09/01/2020,9,1,2020,0,0,Georgia,GE,GEO,3731000,2020.0218579235
2590,10/01/2020,10,1,2020,0,0,Georgia,GE,GEO,3731000,2020.02459016393
2589,11/01/2020,11,1,2020,0,0,Georgia,GE,GEO,3731000,2020.02732240437
2588,12/01/2020,12,1,2020,0,0,Georgia,GE,GEO,3731000,2020.03005464481
2587,13/01/2020,13,1,2020,0,0,Georgia,GE,GEO,3731000,2020.03278688525
2586,14/01/2020,14,1,2020,0,0,Georgia,GE,GEO,3731000,2020.03551912568
2585,15/01/2020,15,1,2020,0,0,Georgia,GE,GEO,3731000,2020.03825136612
2584,16/01/2020,16,1,2020,0,0,Georgia,GE,GEO,3731000,2020.04098360656
2583,17/01/2020,17,1,2020,0,0,Georgia,GE,GEO,3731000,2020.04371584699
2582,18/01/2020,18,1,2020,0,0,Georgia,GE,GEO,3731000,2020.04644808743
2581,19/01/2020,19,1,2020,0,0,Georgia,GE,GEO,3731000,2020.04918032787
2580,20/01/2020,20,1,2020,0,0,Georgia,GE,GEO,3731000,2020.05191256831
2579,21/01/2020,21,1,2020,0,0,Georgia,GE,GEO,3731000,2020.05464480874
2578,22/01/2020,22,1,2020,0,0,Georgia,GE,GEO,3731000,2020.05737704918
2577,23/01/2020,23,1,2020,0,0,Georgia,GE,GEO,3731000,2020.06010928962
2576,24/01/2020,24,1,2020,0,0,Georgia,GE,GEO,3731000,2020.06284153005
2575,25/01/2020,25,1,2020,0,0,Georgia,GE,GEO,3731000,2020.06557377049
2574,26/01/2020,26,1,2020,0,0,Georgia,GE,GEO,3731000,2020.06830601093
2573,27/01/2020,27,1,2020,0,0,Georgia,GE,GEO,3731000,2020.07103825137
2572,28/01/2020,28,1,2020,0,0,Georgia,GE,GEO,3731000,2020.0737704918
2571,29/01/2020,29,1,2020,0,0,Georgia,GE,GEO,3731000,2020.07650273224
2570,30/01/2020,30,1,2020,0,0,Georgia,GE,GEO,3731000,2020.07923497268
2569,31/01/2020,31,1,2020,0,0,Georgia,GE,GEO,3731000,2020.08196721311
2568,01/02/2020,1,2,2020,0,0,Georgia,GE,GEO,3731000,2020.08469945355
2567,02/02/2020,2,2,2020,0,0,Georgia,GE,GEO,3731000,2020.08743169399
2566,03/02/2020,3,2,2020,0,0,Georgia,GE,GEO,3731000,2020.09016393443
2565,04/02/2020,4,2,2020,0,0,Georgia,GE,GEO,3731000,2020.09289617486
2564,05/02/2020,5,2,2020,0,0,Georgia,GE,GEO,3731000,2020.0956284153
2563,06/02/2020,6,2,2020,0,0,Georgia,GE,GEO,3731000,2020.09836065574
2562,07/02/2020,7,2,2020,0,0,Georgia,GE,GEO,3731000,2020.10109289617
2561,08/02/2020,8,2,2020,0,0,Georgia,GE,GEO,3731000,2020.10382513661
2560,09/02/2020,9,2,2020,0,0,Georgia,GE,GEO,3731000,2020.10655737705
2559,10/02/2020,10,2,2020,0,0,Georgia,GE,GEO,3731000,2020.10928961749
2558,11/02/2020,11,2,2020,0,0,Georgia,GE,GEO,3731000,2020.11202185792
2557,12/02/2020,12,2,2020,0,0,Georgia,GE,GEO,3731000,2020.11475409836
2556,13/02/2020,13,2,2020,0,0,Georgia,GE,GEO,3731000,2020.1174863388
2555,14/02/2020,14,2,2020,0,0,Georgia,GE,GEO,3731000,2020.12021857923
2554,15/02/2020,15,2,2020,0,0,Georgia,GE,GEO,3731000,2020.12295081967
2553,16/02/2020,16,2,2020,0,0,Georgia,GE,GEO,3731000,2020.12568306011
2552,17/02/2020,17,2,2020,0,0,Georgia,GE,GEO,3731000,2020.12841530055
2551,18/02/2020,18,2,2020,0,0,Georgia,GE,GEO,3731000,2020.13114754098
2550,19/02/2020,19,2,2020,0,0,Georgia,GE,GEO,3731000,2020.13387978142
2549,20/02/2020,20,2,2020,0,0,Georgia,GE,GEO,3731000,2020.13661202186
2548,21/02/2020,21,2,2020,0,0,Georgia,GE,GEO,3731000,2020.1393442623
2547,22/02/2020,22,2,2020,0,0,Georgia,GE,GEO,3731000,2020.14207650273
2546,23/02/2020,23,2,2020,0,0,Georgia,GE,GEO,3731000,2020.14480874317
2545,24/02/2020,24,2,2020,0,0,Georgia,GE,GEO,3731000,2020.14754098361
2544,25/02/2020,25,2,2020,0,0,Georgia,GE,GEO,3731000,2020.15027322404
2543,26/02/2020,26,2,2020,0,0,Georgia,GE,GEO,3731000,2020.15300546448
2542,27/02/2020,27,2,2020,1,0,Georgia,GE,GEO,3731000,2020.15573770492
2541,28/02/2020,28,2,2020,0,0,Georgia,GE,GEO,3731000,2020.15846994536
2540,29/02/2020,29,2,2020,1,0,Georgia,GE,GEO,3731000,2020.16120218579
2539,01/03/2020,1,3,2020,1,0,Georgia,GE,GEO,3731000,2020.16393442623
2538,02/03/2020,2,3,2020,0,0,Georgia,GE,GEO,3731000,2020.16666666667
2537,05/03/2020,5,3,2020,0,0,Georgia,GE,GEO,3731000,2020.17486338798
2536,06/03/2020,6,3,2020,6,0,Georgia,GE,GEO,3731000,2020.17759562842
2535,08/03/2020,8,3,2020,3,0,Georgia,GE,GEO,3731000,2020.18306010929
2534,09/03/2020,9,3,2020,1,0,Georgia,GE,GEO,3731000,2020.18579234973
2533,10/03/2020,10,3,2020,2,0,Georgia,GE,GEO,3731000,2020.18852459016
2532,11/03/2020,11,3,2020,8,0,Georgia,GE,GEO,3731000,2020.1912568306
2531,12/03/2020,12,3,2020,1,0,Georgia,GE,GEO,3731000,2020.19398907104
2530,13/03/2020,13,3,2020,1,0,Georgia,GE,GEO,3731000,2020.19672131148
2529,14/03/2020,14,3,2020,5,0,Georgia,GE,GEO,3731000,2020.19945355191
2528,15/03/2020,15,3,2020,0,0,Georgia,GE,GEO,3731000,2020.20218579235
2527,16/03/2020,16,3,2020,0,0,Georgia,GE,GEO,3731000,2020.20491803279
2526,17/03/2020,17,3,2020,3,0,Georgia,GE,GEO,3731000,2020.20765027322
2525,18/03/2020,18,3,2020,1,0,Georgia,GE,GEO,3731000,2020.21038251366
2524,19/03/2020,19,3,2020,0,0,Georgia,GE,GEO,3731000,2020.2131147541
2523,20/03/2020,20,3,2020,6,0,Georgia,GE,GEO,3731000,2020.21584699454
2522,21/03/2020,21,3,2020,3,0,Georgia,GE,GEO,3731000,2020.21857923497
2521,22/03/2020,22,3,2020,6,0,Georgia,GE,GEO,3731000,2020.22131147541
2520,23/03/2020,23,3,2020,5,0,Georgia,GE,GEO,3731000,2020.22404371585
2519,24/03/2020,24,3,2020,7,0,Georgia,GE,GEO,3731000,2020.22677595628
2518,25/03/2020,25,3,2020,9,0,Georgia,GE,GEO,3731000,2020.22950819672
2517,26/03/2020,26,3,2020,3,0,Georgia,GE,GEO,3731000,2020.23224043716
2516,27/03/2020,27,3,2020,6,0,Georgia,GE,GEO,3731000,2020.2349726776
2515,28/03/2020,28,3,2020,2,0,Georgia,GE,GEO,3731000,2020.23770491803
2689,31/12/2019,31,12,2019,0,0,Germany,DE,DEU,82927922,2019.99726027397
2688,01/01/2020,1,1,2020,0,0,Germany,DE,DEU,82927922,2020
2687,02/01/2020,2,1,2020,0,0,Germany,DE,DEU,82927922,2020.00273224044
2686,03/01/2020,3,1,2020,0,0,Germany,DE,DEU,82927922,2020.00546448087
2685,04/01/2020,4,1,2020,0,0,Germany,DE,DEU,82927922,2020.00819672131
2684,05/01/2020,5,1,2020,0,0,Germany,DE,DEU,82927922,2020.01092896175
2683,06/01/2020,6,1,2020,0,0,Germany,DE,DEU,82927922,2020.01366120219
2682,07/01/2020,7,1,2020,0,0,Germany,DE,DEU,82927922,2020.01639344262
2681,08/01/2020,8,1,2020,0,0,Germany,DE,DEU,82927922,2020.01912568306
2680,09/01/2020,9,1,2020,0,0,Germany,DE,DEU,82927922,2020.0218579235
2679,10/01/2020,10,1,2020,0,0,Germany,DE,DEU,82927922,2020.02459016393
2678,11/01/2020,11,1,2020,0,0,Germany,DE,DEU,82927922,2020.02732240437
2677,12/01/2020,12,1,2020,0,0,Germany,DE,DEU,82927922,2020.03005464481
2676,13/01/2020,13,1,2020,0,0,Germany,DE,DEU,82927922,2020.03278688525
2675,14/01/2020,14,1,2020,0,0,Germany,DE,DEU,82927922,2020.03551912568
2674,15/01/2020,15,1,2020,0,0,Germany,DE,DEU,82927922,2020.03825136612
2673,16/01/2020,16,1,2020,0,0,Germany,DE,DEU,82927922,2020.04098360656
2672,17/01/2020,17,1,2020,0,0,Germany,DE,DEU,82927922,2020.04371584699
2671,18/01/2020,18,1,2020,0,0,Germany,DE,DEU,82927922,2020.04644808743
2670,19/01/2020,19,1,2020,0,0,Germany,DE,DEU,82927922,2020.04918032787
2669,20/01/2020,20,1,2020,0,0,Germany,DE,DEU,82927922,2020.05191256831
2668,21/01/2020,21,1,2020,0,0,Germany,DE,DEU,82927922,2020.05464480874
2667,22/01/2020,22,1,2020,0,0,Germany,DE,DEU,82927922,2020.05737704918
2666,23/01/2020,23,1,2020,0,0,Germany,DE,DEU,82927922,2020.06010928962
2665,24/01/2020,24,1,2020,0,0,Germany,DE,DEU,82927922,2020.06284153005
2664,25/01/2020,25,1,2020,0,0,Germany,DE,DEU,82927922,2020.06557377049
2663,26/01/2020,26,1,2020,0,0,Germany,DE,DEU,82927922,2020.06830601093
2662,27/01/2020,27,1,2020,0,0,Germany,DE,DEU,82927922,2020.07103825137
2661,28/01/2020,28,1,2020,1,0,Germany,DE,DEU,82927922,2020.0737704918
2660,29/01/2020,29,1,2020,3,0,Germany,DE,DEU,82927922,2020.07650273224
2659,30/01/2020,30,1,2020,0,0,Germany,DE,DEU,82927922,2020.07923497268
2658,31/01/2020,31,1,2020,1,0,Germany,DE,DEU,82927922,2020.08196721311
2657,01/02/2020,1,2,2020,2,0,Germany,DE,DEU,82927922,2020.08469945355
2656,02/02/2020,2,2,2020,1,0,Germany,DE,DEU,82927922,2020.08743169399
2655,03/02/2020,3,2,2020,1,0,Germany,DE,DEU,82927922,2020.09016393443
2654,04/02/2020,4,2,2020,2,0,Germany,DE,DEU,82927922,2020.09289617486
2653,05/02/2020,5,2,2020,0,0,Germany,DE,DEU,82927922,2020.0956284153
2652,06/02/2020,6,2,2020,0,0,Germany,DE,DEU,82927922,2020.09836065574
2651,07/02/2020,7,2,2020,1,0,Germany,DE,DEU,82927922,2020.10109289617
2650,08/02/2020,8,2,2020,1,0,Germany,DE,DEU,82927922,2020.10382513661
2649,09/02/2020,9,2,2020,0,0,Germany,DE,DEU,82927922,2020.10655737705
2648,10/02/2020,10,2,2020,0,0,Germany,DE,DEU,82927922,2020.10928961749
2647,11/02/2020,11,2,2020,0,0,Germany,DE,DEU,82927922,2020.11202185792
2646,12/02/2020,12,2,2020,2,0,Germany,DE,DEU,82927922,2020.11475409836
2645,13/02/2020,13,2,2020,0,0,Germany,DE,DEU,82927922,2020.1174863388
2644,14/02/2020,14,2,2020,0,0,Germany,DE,DEU,82927922,2020.12021857923
2643,15/02/2020,15,2,2020,0,0,Germany,DE,DEU,82927922,2020.12295081967
2642,16/02/2020,16,2,2020,0,0,Germany,DE,DEU,82927922,2020.12568306011
2641,17/02/2020,17,2,2020,0,0,Germany,DE,DEU,82927922,2020.12841530055
2640,18/02/2020,18,2,2020,0,0,Germany,DE,DEU,82927922,2020.13114754098
2639,19/02/2020,19,2,2020,0,0,Germany,DE,DEU,82927922,2020.13387978142
2638,20/02/2020,20,2,2020,0,0,Germany,DE,DEU,82927922,2020.13661202186
2637,21/02/2020,21,2,2020,0,0,Germany,DE,DEU,82927922,2020.1393442623
2636,22/02/2020,22,2,2020,0,0,Germany,DE,DEU,82927922,2020.14207650273
2635,23/02/2020,23,2,2020,0,0,Germany,DE,DEU,82927922,2020.14480874317
